DOMAIN,ID,TOKEN
BIPOLAR,1410620,bipolar affective disorder
BIPOLAR,1410622,"bipolar affective disorder, current episode hypomanic"
BIPOLAR,45542840,"bipolar affective disorder, current episode hypomanic"
BIPOLAR,1410621,"bipolar affective disorder, current episode hypomanic"
BIPOLAR,1410624,"bipolar affective disorder, current episode manic without psychotic symptoms"
BIPOLAR,45576537,"bipolar affective disorder, current episode manic without psychotic symptoms"
BIPOLAR,1410623,"bipolar affective disorder, current episode manic without psychotic symptoms"
BIPOLAR,1410625,"bipolar affective disorder, current episode manic with psychotic symptoms"
BIPOLAR,1410626,"bipolar affective disorder, current episode manic with psychotic symptoms"
BIPOLAR,45571754,"bipolar affective disorder, current episode manic with psychotic symptoms"
BIPOLAR,45571755,"bipolar affective disorder, current episode mild or moderate depression"
BIPOLAR,1410627,"bipolar affective disorder, current episode mild or moderate depression"
BIPOLAR,1410628,"bipolar affective disorder, current episode mild or moderate depression"
BIPOLAR,1410635,"bipolar affective disorder, current episode mixed"
BIPOLAR,45571757,"bipolar affective disorder, current episode mixed"
BIPOLAR,1410634,"bipolar affective disorder, current episode mixed"
BIPOLAR,45581456,"bipolar affective disorder, current episode severe depression without psychotic symptoms"
BIPOLAR,1410630,"bipolar affective disorder, current episode severe depression without psychotic symptoms"
BIPOLAR,1410631,"bipolar affective disorder, current episode severe depression without psychotic symptoms"
BIPOLAR,1410632,"bipolar affective disorder, current episode severe depression with psychotic symptoms"
BIPOLAR,1410633,"bipolar affective disorder, current episode severe depression with psychotic symptoms"
BIPOLAR,45586236,"bipolar affective disorder, current episode severe depression with psychotic symptoms"
BIPOLAR,1410636,"bipolar affective disorder, currently in remission"
BIPOLAR,45581457,"bipolar affective disorder, currently in remission"
BIPOLAR,1410638,"bipolar affective disorder, currently in remission"
BIPOLAR,1410644,"bipolar affective disorder, unspecified"
BIPOLAR,45571758,"bipolar affective disorder, unspecified"
BIPOLAR,1410645,"bipolar affective disorder, unspecified"
BIPOLAR,1568211,bipolar disorder
BIPOLAR,45566839,"bipolar disorder, current episode depressed, mild"
BIPOLAR,1568213,"bipolar disorder, current episode depressed, mild or moderate severity"
BIPOLAR,45571756,"bipolar disorder, current episode depressed, mild or moderate severity, unspecified"
BIPOLAR,45538062,"bipolar disorder, current episode depressed, moderate"
BIPOLAR,35207147,"bipolar disorder, current episode depressed, severe, without psychotic features"
BIPOLAR,35207148,"bipolar disorder, current episode depressed, severe, with psychotic features"
BIPOLAR,35207145,"bipolar disorder, current episode hypomanic"
BIPOLAR,35207146,"bipolar disorder, current episode manic severe with psychotic features"
BIPOLAR,1568212,"bipolar disorder, current episode manic without psychotic features"
BIPOLAR,45591134,"bipolar disorder, current episode manic without psychotic features, mild"
BIPOLAR,45571753,"bipolar disorder, current episode manic without psychotic features, moderate"
BIPOLAR,45538061,"bipolar disorder, current episode manic without psychotic features, severe"
BIPOLAR,45552477,"bipolar disorder, current episode manic without psychotic features, unspecified"
BIPOLAR,1568214,"bipolar disorder, current episode mixed"
BIPOLAR,45542841,"bipolar disorder, current episode mixed, mild"
BIPOLAR,45591135,"bipolar disorder, current episode mixed, moderate"
BIPOLAR,45576539,"bipolar disorder, current episode mixed, severe, without psychotic features"
BIPOLAR,45547703,"bipolar disorder, current episode mixed, severe, with psychotic features"
BIPOLAR,45576538,"bipolar disorder, current episode mixed, unspecified"
BIPOLAR,1568215,"bipolar disorder, currently in remission"
BIPOLAR,45566840,"bipolar disorder, currently in remission, most recent episode unspecified"
BIPOLAR,1410629,"bipolar disorder, currently moderate depressive episode (machine translation)"
BIPOLAR,45542842,"bipolar disorder, in full remission, most recent episode depressed"
BIPOLAR,45591136,"bipolar disorder, in full remission, most recent episode hypomanic"
BIPOLAR,45576540,"bipolar disorder, in full remission, most recent episode manic"
BIPOLAR,45538063,"bipolar disorder, in full remission, most recent episode mixed"
BIPOLAR,45557201,"bipolar disorder, in partial remission, most recent episode depressed"
BIPOLAR,45566841,"bipolar disorder, in partial remission, most recent episode hypomanic"
BIPOLAR,45595903,"bipolar disorder, in partial remission, most recent episode manic"
BIPOLAR,45542843,"bipolar disorder, in partial remission, most recent episode mixed"
BIPOLAR,1410642,"bipolar disorder, rapid cycling (machine translation)"
BIPOLAR,44822981,"bipolar disorder, unspecified"
BIPOLAR,35207149,"bipolar disorder, unspecified"
BIPOLAR,44834590,"bipolar i disorder, most recent episode (or current) depressed"
BIPOLAR,44822977,"bipolar i disorder, most recent episode (or current) depressed, in full remission"
BIPOLAR,44820721,"bipolar i disorder, most recent episode (or current) depressed, in partial or unspecified remission"
BIPOLAR,44826500,"bipolar i disorder, most recent episode (or current) depressed, mild"
BIPOLAR,44835786,"bipolar i disorder, most recent episode (or current) depressed, moderate"
BIPOLAR,44820720,"bipolar i disorder, most recent episode (or current) depressed, severe, specified as with psychotic behavior"
BIPOLAR,44831092,"bipolar i disorder, most recent episode (or current) depressed, severe, without mention of psychotic behavior"
BIPOLAR,44836965,"bipolar i disorder, most recent episode (or current) depressed, unspecified"
BIPOLAR,44831091,"bipolar i disorder, most recent episode (or current) manic"
BIPOLAR,44829924,"bipolar i disorder, most recent episode (or current) manic, in full remission"
BIPOLAR,44832233,"bipolar i disorder, most recent episode (or current) manic, in partial or unspecified remission"
BIPOLAR,44820718,"bipolar i disorder, most recent episode (or current) manic, mild"
BIPOLAR,44826499,"bipolar i disorder, most recent episode (or current) manic, moderate"
BIPOLAR,44824116,"bipolar i disorder, most recent episode (or current) manic, severe, specified as with psychotic behavior"
BIPOLAR,44820719,"bipolar i disorder, most recent episode (or current) manic, severe, without mention of psychotic behavior"
BIPOLAR,44824115,"bipolar i disorder, most recent episode (or current) manic, unspecified"
BIPOLAR,44828831,"bipolar i disorder, most recent episode (or current) mixed"
BIPOLAR,44832234,"bipolar i disorder, most recent episode (or current) mixed, in full remission"
BIPOLAR,44819542,"bipolar i disorder, most recent episode (or current) mixed, in partial or unspecified remission"
BIPOLAR,44836966,"bipolar i disorder, most recent episode (or current) mixed, mild"
BIPOLAR,44822978,"bipolar i disorder, most recent episode (or current) mixed, moderate"
BIPOLAR,44824117,"bipolar i disorder, most recent episode (or current) mixed, severe, specified as with psychotic behavior"
BIPOLAR,44822979,"bipolar i disorder, most recent episode (or current) mixed, severe, without mention of psychotic behavior"
BIPOLAR,44820722,"bipolar i disorder, most recent episode (or current) mixed, unspecified"
BIPOLAR,44827657,"bipolar i disorder, most recent episode (or current) unspecified"
BIPOLAR,44828830,"bipolar i disorder, single manic episode"
BIPOLAR,44822973,"bipolar i disorder, single manic episode, in full remission"
BIPOLAR,44822972,"bipolar i disorder, single manic episode, in partial or unspecified remission"
BIPOLAR,44833400,"bipolar i disorder, single manic episode, mild"
BIPOLAR,44829922,"bipolar i disorder, single manic episode, moderate"
BIPOLAR,44831087,"bipolar i disorder, single manic episode, severe, specified as with psychotic behavior"
BIPOLAR,44819539,"bipolar i disorder, single manic episode, severe, without mention of psychotic behavior"
BIPOLAR,44836964,"bipolar i disorder, single manic episode, unspecified"
BIPOLAR,45542844,bipolar ii disorder
BIPOLAR,44825300,chronic hypomanic personality disorder
BIPOLAR,1410641,chronic mania (machine translation)
BIPOLAR,1410681,cyclothymia
BIPOLAR,45562043,cyclothymia
BIPOLAR,1410680,cyclothymia
BIPOLAR,44831095,cyclothymic disorder
BIPOLAR,35207162,cyclothymic disorder
BIPOLAR,1410614,delirium mania (machine translation)
BIPOLAR,1410608,hypomania
BIPOLAR,1410609,hypomania
BIPOLAR,45547702,hypomania
BIPOLAR,1410611,mania without psychotic symptoms
BIPOLAR,45591133,mania without psychotic symptoms
BIPOLAR,1410610,mania without psychotic symptoms
BIPOLAR,1410613,mania with psychotic symptoms
BIPOLAR,45557199,mania with psychotic symptoms
BIPOLAR,1410612,mania with psychotic symptoms
BIPOLAR,44822974,"manic affective disorder, recurrent episode, in full remission"
BIPOLAR,44821820,"manic affective disorder, recurrent episode, in partial or unspecified remission"
BIPOLAR,44819541,"manic affective disorder, recurrent episode, mild"
BIPOLAR,44832231,"manic affective disorder, recurrent episode, moderate"
BIPOLAR,44831088,"manic affective disorder, recurrent episode, severe, specified as with psychotic behavior"
BIPOLAR,44825292,"manic affective disorder, recurrent episode, severe, without mention of psychotic behavior"
BIPOLAR,44819540,"manic affective disorder, recurrent episode, unspecified"
BIPOLAR,44827653,"manic disorder, recurrent episode"
BIPOLAR,45547701,manic episode
BIPOLAR,1410607,manic episode
BIPOLAR,1568209,manic episode
BIPOLAR,45557200,manic episode in full remission
BIPOLAR,45542839,manic episode in partial remission
BIPOLAR,45581455,"manic episode, severe, without psychotic symptoms"
BIPOLAR,35207142,"manic episode, severe with psychotic symptoms"
BIPOLAR,45600738,"manic episode, unspecified"
BIPOLAR,35207144,"manic episode, unspecified"
BIPOLAR,1410618,"manic episode, unspecified"
BIPOLAR,1410617,"manic episode, unspecified"
BIPOLAR,1568210,manic episode without psychotic symptoms
BIPOLAR,45595901,"manic episode without psychotic symptoms, mild"
BIPOLAR,45586235,"manic episode without psychotic symptoms, moderate"
BIPOLAR,45542838,"manic episode without psychotic symptoms, unspecified"
BIPOLAR,44822980,other and unspecified bipolar disorders
BIPOLAR,1410640,other bipolar affective disorders
BIPOLAR,45586237,other bipolar affective disorders
BIPOLAR,1410639,other bipolar affective disorders
BIPOLAR,45538064,other bipolar disorder
BIPOLAR,1568216,other bipolar disorders
BIPOLAR,44829925,other bipolar disorders
BIPOLAR,35207143,other manic episodes
BIPOLAR,45576536,other manic episodes
BIPOLAR,1410615,other manic episodes
BIPOLAR,1410616,other manic episodes
